Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Excelente experiencia,"Asistimos en un tour en la última semana de junio. Si bien es cierto había pocas luciérnagas, la experiencia fue muy buena. Los baños de primera, siempre con personal al pendiente de la limpieza. La comida es muy económica y riquísima. Los guías del tour muy capacitados. Las áreas de acampada se veían muy bien. Hay personal médico. Es ideal para una experiencia de acampada hasta con niños o simplemente de visita sin quedarse a acampar. Como tip, no está de más ir bien abrigado. Aunque a nosotros no nos tocó frío, el clima estuvo templado y con amenaza de lluvia",,4 de julio de 2019,jun de 2019
,Campamento en familia,"Fue una experiencia completamente diferente, fuimos en familia, y nos albergamos en las Villas de Santa Clara, cercano al Santuario de las Luciernagas, el camino es muy bonito, zona boscosa, nos toco lluvia, pero solo por un momento. Si quieres alejarte de todo ruido, y solo estar en contacto con la naturaleza este es el mejor lugar, ya que es una reserva, y la energía que usan en las cabañas es solar, solo tienes oportunidad de tener luz como una hora en tu cabaña, no hay energía eléctrica para conectar tu celular o algún otro aparato electrónico. El recorrido es muy bonito, inicia alrededor de las 8 pm y dura 1 hr 30 mins alcanzas a ver las luciérnagas por todos lados. Puedes comer ahí mismo en el restaurante.","Santiago de Querétaro, México",2 de julio de 2019,jun de 2019
,fui a puebla no a tlaxcalas,"contratamos el tour desde hacienda chautla y la experiencia es espectacular, casi mística, es una  actividad para toda la familia pues no hay que caminar grandes distancias para el avistamiento, los guías muy atentos; desde mediados de junio hasta mediados de agosto, con su máxima belleza en julio, no te lo puedes perder!, lo que debes considerar es que regresas al punto de partida, la ex hacienda de chautla como a las 11 pm, por lo que lo mas recomendable es hospedarte en el hotel misión ( con todo y sus inconvenientes) y te recomiendo  llegar temprano para  para disfrutar de las actividades de el parque, y dirigirte a el tour  en la noche, que sale o a las 6 o a las 7 pm","Ciudad de México, México",23 de junio de 2019,jun de 2019
,Me encanto!!!!,Increíble todo el recorrido solo recomiendo llegar muy temprano o de plano quedarte en los albergues ,"Tlaxcala, México",13 de junio de 2019,jul de 2018
,De las experiencias de la naturaleza mas bellas,"Bonita experiencia, sin embargo a la hora de reservar el grupo que se encarga de este tipo de actividades no tenia auto, tuve que usar el propio, una fuerte tormenta nos alcanzo lo que hizo muy dificil el regreso, como sugerencia al ir, asegurarse que se incluya el transporte.","Sur de México, México",8 de mayo de 2019,jul de 2018
,"Un asco de lugar: baños con popó de varios días, cabañas deplorables y sin comida","Un asco de lugar. Fuimos este sábado 30 de marzo 2019. Habíamos pagado con anterioridad hospedaje y paseo. Avisamos que llegaríamos a las 6. Llamamos en tres ocasiones a los dos teléfonos de su página y jamás contestaron. Al llegar, una mujer con una bebé atendía, ¡sola! todo el lugar. No encontraba las llaves. tardó en localizarlas. No tenía comida ni para esa tarde ni para la mañana siguiente. En un comedor como para 80 personas, ella argumentaba que un perro se había comida las pechugas y que solo tenía sopa aguada. Nos llevó a ver 4 cabañas, estaban asquerosas, no las habían limpiado en mucho tiempo y los baños estaban llenos de sarro. A otras dos cabañas no les servía el calentador. Ella decía que estaban sucias porque los trabajadores se habían bañado ahí. Pero parece que jamás las limpian. Finalmente nos dio una, A lo largo de todo ese tiempo (40 minutos, aproximadamente), ella iba y venía sin encontrar las llaves caminado muy despacio como si no hubiera prisa. Un perro pastor alemán, flaco y enorme y, además con sarna y partes de la piel despellejadas y rojas, nos perseguía y se subía a nuestro carro rayándole la pintura y asustándonos. La mujer, que no soltaba a su hija en brazos, lo amedrentaba con una escoba. Cuando finalmente nos dio la cabaña (Luciérnaga), había dentro objetos de mujer, pinzas para el cabello, afuera servilletas y papeles. No había toallas El baño estaba sarroso y sucio, y cuando levantamos la tapa, estaba lleno de popó de alguien que tenía diarrea y que llevaba ya varios días ahí. Asqueroso, horrible. Tomamos una foto. Fuimos con ella a quejarnos y le dijimos que íbamos a dar aviso a la administración. Nos decía: ""¡No, por favor no!"" Ella misma, de su bolsa, nos devolvió el dinero. Nos habían recomendado mucho el lugar, pero nos pareció verdaderamente repugnante y mugriento. Imposible dormir ahí. Si así estaban los baños y las afueras de las cabañas, no queremos ni imaginar cómo estarían las sábanas. Si realmente ahí se bañan los trabajadores, es tremendo que sean tan asquerosos. Y es imposible que los baños se encuentren en tan malas condiciones solo porque alguien se asea ahí. Lo que sucede es que jamás limpian ni revisa. Es inconcebible que una sola mujer con una niña en brazos cocine, atienda llamadas, reciba a los clientes y limpie las cabañas. Es un asco de lugar en una zona ecológica protegida y reserva natural. Una pena para el estado de Tlaxcala y para el turismo de la zona.","Ciudad de México, México",31 de marzo de 2019,mar de 2019
,Cuento de Hadas!,Una experiencia única disfrutar en el Bosque la convivencia con éstas maravillosas lamparitas danzantes!,,20 de marzo de 2019,jul de 2018
,Ven y vive esta increíble experiencia.,"Hola, definitivamente es la mejor experiencia que jamas viviras, al admirar esta maravilla de la naturaleza. Ésto sin duda es para los amantes de la naturaleza. He visitado lugares bellos pero Tlaxcala, México no es la excepción. Te lo recomiendo. Es precioso!!!","Tlaxcala, México",17 de marzo de 2019,jul de 2018
,LUCES DEL CIELO,"Asombroso ver como aun existen lugares, donde puedes vivir la magia de la naturaleza que te comparten estos seres tan diminutos radiantes de luz,Dispuestos a concederte hasta el mas caprichoso deseo",,12 de febrero de 2019,ago de 2018
,ESPECTACULAR,"HAy que llegar con buen tiempo, ya que los santuarios cierran a las 5 o 6 de la tarde , traten de evitar comprar sus boletos antes de llegar pueden tener problemas de acceso!! respetar los señalamientos de su guía hara de su visita algo maravillo!! espectaculo natural de los mejores!! ",,17 de enero de 2019,ago de 2018
,a Dos horas de la CDMX. de preferencia lleven camioneta porque los carros se atascan fácilmente.,Rústico y sin señal de internet ..excelente para la convivencia familiar. La chimenea de la cabaña es muy agradable y el espacio para 6 personas en adecuado. Desayunos buenos y baratos.,"Ciudad de México, México",13 de diciembre de 2018,jun de 2018
,Es una visita mágica.,"El pasado julio visitamos el Santuario de las Luciérnagas; es algo inolvidable, la naturaleza que se expresa de esa manera tan hermosa, nos encantó.","Mexicali, México",11 de diciembre de 2018,jul de 2018
,una experiencia única con la naturaleza,un lugar maravilloso para que la familia y uno viva una experiencia diferente  con las luciernagas los niños quedaran fascinados solo lo malo es que dura muy poco por lo que hay que disfrutarlo la máximo y después un rico café de olla con un pan de dulce,mexico d.f,8 de noviembre de 2018,may de 2018
,FASCINANTE SANTUARIO DE LAS LUCIERNAGAS,"Llegando por la Laguna Azul es mas corto el camino para internarse en el bosque ahí un guía nos mostró el camino para llegar a este fascinante espectáculo de la naturaleza, lo disfrutamos en familia y es mejor acudir a mediados de julio y si llueve aún mejor.  En la laguna azul por la tarde nos prepararon unos sopecitos muy sabrosos y por la noche de regreso de esta fascinante experiencia nos recibieron con café de olla y un rico pan.","Ciudad de México, México",22 de octubre de 2018,jul de 2018
,hermosa experiencia,"una maravillosa experiencia que te conecta con la naturaleza, maravilloso ver como se va iluminando el ambiente al caer la noche. una experiencia imperdible para los que aman conectarse con ellos mismos y con la naturaleza al rededor","Chihuahua, México",22 de octubre de 2018,ago de 2018
,Hermoso!,"Un lugar lleno de belleza con la salida de las luciérnagas, afuera hay dónde comer y visitar los alrededores de Nanacamilpa. Si les gusta el pulque aquí es donde deben probarlo.","Puebla, México",14 de octubre de 2018,jun de 2018
,¡Un contacto con la naturaleza inolvidable!,"Es una experiencia que debes vivir, ya sea acampar en el santuario o ir simplemente a una visita guiada para presenciar el espectáculo natural del cortejo de las luciérnagas.La temporada de luciérnagas abarca de finales de junio a principios de agosto, por lo cual debes planear tu viaje. El tiempo de avistamiento depende mucho del clima, si ha habido lluvias en la semana que vayas podrás ver más luciérnagas.Es importante considerar que no puedes sacar tu celular para tomar fotografías, ya que la luz espanta a las luciérnagas. Podrías llevar una cámara sin utilizar flash, pero para lograr captar un buen número de luces, tendrás que dejar una larga exposición, como se hizo para captar la imagen que ilustra esta atracción.Es importante que lleves ropa abrigada y un impermeable, ahí los venden, pero si tienes uno mejor llévalo.","Cuernavaca, México",8 de octubre de 2018,ago de 2018
,Hermosa experiencia,"Fuimos toda la familia. Me impresionó cómo se le tiene que pedir permiso al bosque para entrar. Fuimos en una temporada en la que ya no habia tantas luciernagas ( principios de agosto) pero aun asi nos tocó ver varias. Realmente asombroso. Se recomienda llevar un buen poncho para la lluvia, ademas hace frio. Excelente pan dulce y chocolate al regresar. ","Cuernavaca, México",6 de octubre de 2018,ago de 2018
,La belleza de la naturaleza!,"El paseo de las luciérnagas es algo realmente impresionante si es que todavía tenemos la capacidad de sorprendernos. La belleza de los espectáculos que nos regala la naturaleza. Se necesita llevar una buena disposición y muchas ganas de pegarse una buena mojada, ya que Como es en temporada de lluvia es muy común que llueva y así terminar empapados. Es una experiencia muy padre. La recomendación es no dejar basura y obedecer las indicaciones de los guías de turistas. No se lo pueden perder. La temporada empieza en junio y acaba a mediados de agosto.","Tlaxcala, México",23 de septiembre de 2018,ago de 2018
,"Todo un hallazgo, impresionante ","Es una buena idea ir a Nanacamilpa, el pueblo es muy típico, la gente agradable y hay muchas opciones para hacer el avista miento de luciernagas, el fenómeno implica un poco de suerte porque depende del clima, pero con suerte lo disfrutarás.Hay guías especializados que te dan muchísima información y te llevan a una experiencia única e inolvidable. ","Veracruz, México",18 de septiembre de 2018,jul de 2018
,Una experiencia que debes vivir,"Si eres de los estados aledaños de Tlaxcala debes visitar el santuario por lo menos una vez, el ver en vivo las luciérnagas no tiene precio, eso sí no esperes millones de ellas no son con las fotografías publicitarias no se ven en esa cantidad, sí hay y es una bella experiencia.El estar en la naturaleza sin conexión con el mundo, literalmente no hay señal de teléfono, no hay electricidad, solo tú, el bosque, la vista de los volcanes y la inmensa paz que se respira.Lleva impermeable ya que es en la temporada de lluvia cuando puedes ver a las luciérnagas, acata las instrucciones de los guías, es decir nada de luces intensas no flash de cámaras o celulares, no corras primero es por tu seguridad y segundo es por consideración a los demás.","Guadalajara, México",7 de septiembre de 2018,oct de 2017
