Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Que chula es Puebla,"Incluso con un gran viento y lluvia la plaza de armas de la capital poblana es una belleza.El folklore se encuentra a cada paso inundando las miradas de niños y adultos. No importa si se visita de día o de noche en pareja o en familia, o reunirte con amigos en la fuente ""al lado del ángel"" Puebla es linda, ¡que chula es Puebla!","Playa del Carmen, México",10 de octubre de 2019,oct de 2019
,El Zócalo de Puebla,"El Zócalo de Puebla es un lindo lugar. Está muy arboleado y tiene suficientes bancas para descansar. Se mantiene limpio a pesar de que si hay mucho flujo de personas tanto locales como turistas. Hay letreros que indican qué hay wifi gratuita (yo no hice uso ni intenté conectarme).En un costado está la presidencia municipal y permiten acceso sólo al primer piso. Es una edificio antiguo, bello, pero simple. Enfrente de la presidencia se encuentra la catedral que vale la pena conocerla con un guía.En los otros dos costados se encuentran sobretodo restaurantes de comida típica poblana. El único “pero” es qué hay hay mucho vendedor ambulante y gente pidiendo dinero que continuamente se acercan, no acosan pero si son muchos.","Monterrey, México",9 de octubre de 2019,oct de 2019
,Excelente lugar ,"Súper agradable y lugares muy buenos y sabrosos para comer , visiten el rest saborcito corazón .Está muy rico y super accesible ","Santiago de Querétaro, México",6 de octubre de 2019,oct de 2019
,Zócalo de puebla,"El centro de la ciudad de puebla es majestuoso, se disfruta n familia y a pie. Con calma y tiempo, eso sí mejor entre semana. El domingo es muy bullicioso y concurrido. Mi sugerencia, llega antes de medio día para que recorras la catedral con el órgano deviento más grande de Latinoamérica, el viejo hospital de San Pedro con vestigios de la droguería de 1800, exposiciones... La capilla del Rosario, recubierta en oro. Ya entrados en hambre, los portales, taquitos Los Ángeles, y de postre los mejores churros con chocolate del estado en la churrería. Un excelente recorrido en solo 5 cuadras a la redonda y más por descubrir.","San Pedro Cholula, México",29 de septiembre de 2019,sept de 2019
,Mejor de noche.,"El Zocalo de Pueble es como el de muchas ciudades de México. Una zona con una vida increible que te hace comprender las ciudades de México. Calles peatonale. La calle de los dulces y otras muchas más te hacen más que un turista, un ciudadano más de la ciudad.","Tarragona, España",27 de septiembre de 2019,sept de 2019
,Limpio y agradable,"SIempre al visitar una nueva ciudad, conocer su plaza principal es imprescindible. Puebla tiene un zocalo limpio y ordenado,con muchas opciones turisticas a la mano y oferta gastronómica. La calle 3 oriente que queda a un costado tiene partes exclusivamente peatonales y vale la pena visitar sus puestos de artesanías.","Tijuana, México",25 de septiembre de 2019,sept de 2019
,De paseo,El zócalo de Puebla es donde tanto la gente local como los visitantes se juntan a pasear. A su alrededor se encuentran varios de los edificios más importantes de la ciudad.,Mexico City,24 de septiembre de 2019,dic de 2018
,Agradable ,Es una plaza bonita al su alrededor restaurantes y almacenes.Tiene el toque de una ciudad colonial con edificios hermosos. Solo ten cuidado con lis vendedores ambulantes y las personas que pueden dinero es molestos ,,14 de septiembre de 2019,sept de 2019
,Tranquilo ,"Muy tranquilo y muy bonito todo. Mucha comida, muchos zapatos, mucha cosas que comprar. Las calles son bonitas ","Guadalajara, México",11 de septiembre de 2019,sept de 2019
,No es grato ni familiar,"Hay demasiadas personas pidiendo dinero, puede llegar a ser muy inseguro; aunque sea muy lindo visualmente por los monumentos, siempre hay personas que te asechan para responder encuestas, hay manifestaciones, huelgas o simplemente esta demasiado saturado. ","Córdoba, México",8 de septiembre de 2019,sept de 2019
,Todo es genial,"Sin duda es una gran experiencia disfrutar de una explanada iluminada y enmarcada por la Catedral. Con buena y variadas opciones para disfrutar de una cena rica, sólo con unos tragos o solo disfrutar de la iluminación que hay sobre todo en esta temporada.","Ciudad de México, México",5 de septiembre de 2019,ago de 2019
,Recorrido histórico de puebla ,"Centro de gran color mexicano con sus letras fantásticas de gran tamaño y atractivo, por suerte nos tocó ver la iluminación y decoración de las próximas fiestas patrias!!! Excelente ambiente y gran variedad de venta de alimentos y antojos típicos de la región.Totalmente recomendable! ","Madrid, España",4 de septiembre de 2019,sept de 2019
,Increibke,"De las mejores ciudades de México,  el zocalo es muy hermoso  cuenta con una  arquitectura colonial y lo más imponente y maravilloso ss la catedrale, no dejes de visitarla","Ciudad de México, México",4 de septiembre de 2019,abr de 2019
,Zócalo de Puebla,"Hay lugares que tienen la maravilla de ser gratis y ser lugares muy disfrútales. Mientras esperas a entrar al restaurante el Mural de los Poblados ( qué te toma dos horas sin reservación) a dos cuadras encuentras el hermoso Zócalo de Puebla. En sus alrededores de los típicos arcos se reconocen una sériales de hoteles, restaurantes y cafeterías. Hay por igual tiendas de dulces típicos donde se localizan los tradicionales borrachitos, camotes, dulces de leche y en cuanto a souvenirs la hermosa talavera. Justo a un costado la imponente catedral de puebla donde reposan los restos del héroe mexicano Ignacio Zaragoza. Fuentes brotantes delicia de los niños en época de calor. Se concentra una gran cantidad de gente de todos tipos. De los zócalos bonitos de Mexico y sin duda uno muy tradicional.","Ciudad de México, México",2 de septiembre de 2019,sept de 2019
,Aniversario,"Excelente lugar, con variedad de actividades a realizar y excelentes lugares para comer o tomar algo refrescante, compra de dulces típicos, lugares culturales en fin, no te alcanza el timnepo para hacer todo lo que pudieras",,30 de agosto de 2019,ago de 2019
,¡Único!,"Al recorrer toda la explanada del zócalo hace darte cuenta que no necesitas viajar a Europa para admirar una impresionante arquitectura Barroca llena de historia, es un lugar muy placentero para asistir solo, con pareja, amigos o con la familia, recomiendo comprar un helado o un café y sentarse en una de sus bancas y admirar cada rincón de este espacio, su fuente, la catedral, sus áreas verdes o los diferentes artistas callejeros que sin duda harán de tu estadía muy amena.","Puebla, México",28 de agosto de 2019,ago de 2019
,Histórico y muy bien cuidado,A punto de arrancar los festejos de independencia se ve muy bien cuidado. Vale la pena la visita a Catedral y admirar sus esculturas.,"Ciudad de México, México",21 de agosto de 2019,ago de 2019
,Hermoso ,"De día y de noche, el centro histórico de Puebla es espectacular. Vale la pena tomar alguno de los tours, ya que te llevan por los principales lugares de La Ciudad. Que chulo es puebla 😍","Metepec, México",20 de agosto de 2019,ago de 2019
,Opinión Horel : Casa Reyna . Puebla Pue ,"Precioso . La catedral , la iglesia de la Compañía , los museos Bello , iglesia de San Francisco , la iglesia de Sta  Maria Tonanzintla , etc . Vayan  y en un fin de semana conocerán quizá lo más representativo ","Ciudad de México, México",19 de agosto de 2019,ago de 2019
,Catedral hermosa ,"Cuando vayas al zócalo definitivamente tienes que visitar la catedral, la arquitectura es hermosa, al rededor del zócalo encuentras diferentes restaurantes, en el que escojas comer no te arrepentiras. ","Ciudad de México, México",18 de agosto de 2019,ago de 2019
,Bello,"Zócalo de Puebla cuenta con muchos lugares para poder ver, conocer o estar tranquilo, la iglesia es muy bonita, el parque está amplio y al rededor hay muchos comercios para comer o comprar",,18 de agosto de 2019,ago de 2019
,hermoso lugar,"este lugar me parece realmente asombroso, los edificios a su alrededor tienen ese toque histórico, son realmente dignos de apreciar, algo que también me encanto que es hay varios lugares donde comer alrededor, tienes que conocer este hermoso lugar, las personas ahí son muy amables","Juchitán de Zaragoza, México",12 de agosto de 2019,may de 2019
,El siempre bello zócalo de Puebla,"Rodeado de un arquitectura única, con una de las catedrales más bellas de América latina, el Zócalo de Puebla es y será un lugar que causa placer recorrerlo, ya sea de negocios, con la familia, con la pareja o solo, siempre tiene algo que ofrecer. Los cafés, los restaurantes y todo lo que lo rodea para hacer más placentero el recorrido son para todos los bolsillos.","Puebla, Puebla, Mexico",11 de agosto de 2019,ago de 2019
,Obligatorio pasear en el zócalo ,Es un punto de referencia para los turistas. Tiene árboles majestuosos. Obligatorio llevar una paraguas en épocas de lluvias y unos abrigos sencillos porque es fresco. Hay muchos lugares donde comer. Y es el lugar ideal para tomar la foto de que estuviste en PUEBLA.,"San José Del Cabo, México",8 de agosto de 2019,ago de 2019
,Impresionante,Me impresiona el nivel de civismo y educación de los Mejicanos. Esta plaza es ejemplo de ello. Preciosos todos los edificios que la rodean e impresiona tres sus dimensiones.,,6 de agosto de 2019,ago de 2019
,angels and devils,"El centro de la vida en la H. Puebla de Zaragoza, donde diablos y ángeles conviven. Muy recomendable para visitarlo un fin de semana, especialmente en las noches de museos.","Puebla, México",6 de agosto de 2019,ago de 2019
,La fuente,Tiene una fuente al centro y está lleno de árboles y lo más bonito es que tiene la iglesia enfrente muy padre,,6 de agosto de 2019,ago de 2019
,Una vuelta por el centro ,"El centro Histórico de Puebla, famoso por su Catedral de hace mil años, es un lugar donde puedes acudir si quieres caminar por el parque. No te recomiendo comer en los restaurantes que están en los portales, ya que tienen un elevado costo y además la comida no es nada buena. Si para caminar y comprar una chucherías o tomar ahí el turibus que te lleva a recorrer muchas partes históricas de la ciudad ","Puebla, México",6 de agosto de 2019,ago de 2019
,Exelente,Está Muy limpio él zócalo de Puebla tienen mucha seguridad puede uno estar tranquilo lo recomiendo para ir en familia,,6 de agosto de 2019,jul de 2019
,Turística después del trabajo,Opté por visitar centro después del trabajo y la verdad hay restaurantes y los portales ofrece recorridos turísticos a muy buen precio.,"Ciudad de México, México",3 de agosto de 2019,ago de 2019
,Lugar normal con mucha gente que pide limosna,"Es un lugar tranquilo para descansar y a sus alrededores mucho comercio de alimentos, en estos dìas lo que abunda son los Chiles en Nogada, en el letrero de PUEBLA para la foto, dificilmente te puedes fotografiar sòlo, ya que no respetan, y todos se quiere fotografiar al mismo tiempo.","Ciudad de México, México",31 de julio de 2019,jul de 2019
,Muy bello ,Las construcciones y edificios del centro de puebla son preciosos y muy cuidados.Hay muchos tours en el zócalo y el mas recomendable es el de los barrios así como el recorrido de las leyendas que se lleva a cabo por la noche,"San Mateo Atenco, México",30 de julio de 2019,jul de 2019
,Zócalo en lluvia,"A mi me tocó visitar el zócalo de Puebla en un día nublado, y puedo asegurar que la vista es espectacular, ademas de que en los negocios cercanos se hay terrazas en las que puedes apreciar mejor la vista.",,23 de julio de 2019,jul de 2019
,Un Zócalo Verde,Un lugar muy bonito que se diferencia de la mayoría por tener mucha vegetación y jardines; alrededor como en todos los zócalos hay gran cantidad de comercios y es un punto de reunión y tertulia para propios y ajenos. Me atrevería a decir que es uno de los más bonitos de esa región.,"Provincia de Puntarenas, Costa Rica",23 de julio de 2019,jul de 2019
,Familiar,"De dia en fin de demana muy colorido, muy limpio y lleno de vida. Muchos lugares coloniales maravillosos. La catedral imponente, restaurantes buenos y con mucha vida. Hay para todos los presupuestos y gustos. Obviamente lo mejor es la comida poblana. Desde churros con chocolate hasta tequila con mole o chalupas. Bared, restaurantes familiares, entretenimiento para niños. Gran lugar para visitar. Su historia no envidia a ninguna gran ciudad del mundo.","Ciudad de México, México",21 de julio de 2019,jul de 2019
